msg.timestamp,msg.id,msg.type,sensor.timestamp,sensor.id,sensor.value
1613125966.2016876,179f7fdf-e7a0-4382-a1b3-fbe2f1214d08,pubMeasurements,1613125966.2016876,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",38.387347530254026
1613125966.2301395,5667c0df-ff48-4f82-99ac-67f6710f9493,pubMeasurements,1613125966.2301395,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",35.14722293004824
1613125966.2578187,54d50322-7e7e-48bf-90ce-f4df226746c6,pubMeasurements,1613125966.2578187,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",36.12814653576235
1613125966.3400054,7a024f4d-2c9e-4601-b4df-ea39e95727ce,pubMeasurements,1613125966.3400054,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",12.167411413640275
1613125966.3698306,b0dac7a9-79fd-49e0-9e30-838027f3e806,pubMeasurements,1613125966.3698306,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",41.77938396298346
1613125966.4022288,5eb1c0ff-c2aa-4b4e-b0dd-2757a3fbedcc,pubMeasurements,1613125966.4022288,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",30.865864668616357
1613125966.4273767,2ffdd4d1-4888-4abb-b533-9e65af17a934,pubMeasurements,1613125966.4273767,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",39.76498891550934
1613125966.4387314,8cb21e80-40e6-4134-94f1-1c1e28a83843,pubMeasurements,1613125966.4387314,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",88.06886985622756
1613125966.5012848,2b1849ab-cdec-490e-951f-c00e372cefc5,pubMeasurements,1613125966.5012848,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",15.98631571374903
1613125966.5268977,70e95b6a-78ee-49e8-9b03-431513f5026c,pubMeasurements,1613125966.5268977,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID a49d08d2-6d1d-11eb-8001-246e96914c90, processID = ProcessID {rawPid = 93107}, taskID = TaskID {fromTaskID = ""STREAM""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",39.043054728601966
