cmd,retcode,elapsed.time,system.time,user.time,cpu.share,avg.mem,avg.rss,max.rss,avg.data,avg.text,avg.stack,page.size,major.page.faults,minor.page.faults,swaps,fs.inputs,fs.outputs,sock.rcvd,sock.sent,signals,time.ctx.switch,io.ctx.switch
"/opt/libexec/runners/identification.py /opt/static-characteristic-40-5-120/step_120.yaml -- stream_c",0,408.23,8.81,43.12,12%,0,0,204080,0,0,0,4096,762,43772,0,266000,7112,0,0,0,4219,267825
