,time,variable,value,name,iteration
15,16999911.25,0.00015-cumulativeLoss,1.786614551172034,controlOn,1
16,17999346.25,0.00015-cumulativeLoss,1.786614551172034,controlOn,1
17,19000399.5,0.00015-cumulativeLoss,1.786614551172034,controlOn,1
18,19999696.0,0.00015-cumulativeLoss,3.7757595207935113,controlOn,1
19,20999229.0,0.00015-cumulativeLoss,3.7757595207935113,controlOn,1
0,1938894.75,0.00018-probability,0.1111111111111111,controlOn,1
1,2936890.5,0.00018-probability,0.1111111111111111,controlOn,1
2,3999677.0,0.00018-probability,0.1111111111111111,controlOn,1
3,4999379.25,0.00018-probability,0.12399259718233287,controlOn,1
4,5999496.25,0.00018-probability,0.15387010805885173,controlOn,1
5,6999092.5,0.00018-probability,0.1662837413066044,controlOn,1
6,8000173.75,0.00018-probability,0.0715552255592337,controlOn,1
7,8999772.25,0.00018-probability,0.08509451709614337,controlOn,1
8,9999498.75,0.00018-probability,0.09568268678751692,controlOn,1
9,11001710.0,0.00018-probability,0.03213309821975382,controlOn,1
10,12000122.75,0.00018-probability,0.038910091044607055,controlOn,1
11,13001343.0,0.00018-probability,0.045814116215703575,controlOn,1
12,14000088.75,0.00018-probability,0.052783628214497155,controlOn,1
13,15000348.0,0.00018-probability,0.052783628214497155,controlOn,1
14,15999507.25,0.00018-probability,0.059447020839351584,controlOn,1
15,16999911.25,0.00018-probability,0.0665435390135171,controlOn,1
16,17999346.25,0.00018-probability,0.07335002935039128,controlOn,1
17,19000399.5,0.00018-probability,0.07982083759218056,controlOn,1
18,19999696.0,0.00018-probability,0.08680600590850393,controlOn,1
19,20999229.0,0.00018-probability,0.09383201630707162,controlOn,1
0,1938894.75,0.00018-cumulativeLoss,0.0,controlOn,1
1,2936890.5,0.00018-cumulativeLoss,0.0,controlOn,1
2,3999677.0,0.00018-cumulativeLoss,0.0,controlOn,1
3,4999379.25,0.00018-cumulativeLoss,0.0,controlOn,1
4,5999496.25,0.00018-cumulativeLoss,0.0,controlOn,1
5,6999092.5,0.00018-cumulativeLoss,0.0,controlOn,1
6,8000173.75,0.00018-cumulativeLoss,2.607997105383732,controlOn,1
7,8999772.25,0.00018-cumulativeLoss,2.607997105383732,controlOn,1
8,9999498.75,0.00018-cumulativeLoss,2.607997105383732,controlOn,1
9,11001710.0,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
10,12000122.75,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
11,13001343.0,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
12,14000088.75,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
13,15000348.0,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
14,15999507.25,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
15,16999911.25,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
16,17999346.25,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
17,19000399.5,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
18,19999696.0,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
19,20999229.0,0.00018-cumulativeLoss,7.150355274789827,controlOn,1
0,1938894.75,0.00021-probability,0.1111111111111111,controlOn,1
1,2936890.5,0.00021-probability,0.1111111111111111,controlOn,1
2,3999677.0,0.00021-probability,0.1111111111111111,controlOn,1
3,4999379.25,0.00021-probability,0.12399259718233287,controlOn,1
4,5999496.25,0.00021-probability,0.15387010805885173,controlOn,1
5,6999092.5,0.00021-probability,0.1662837413066044,controlOn,1
6,8000173.75,0.00021-probability,0.17797760278349198,controlOn,1
7,8999772.25,0.00021-probability,0.19224182550428942,controlOn,1
8,9999498.75,0.00021-probability,0.2013449090613868,controlOn,1
9,11001710.0,0.00021-probability,0.21237515847151323,controlOn,1
10,12000122.75,0.00021-probability,0.22763726858925915,controlOn,1
11,13001343.0,0.00021-probability,0.24227277210747497,controlOn,1
12,14000088.75,0.00021-probability,0.25626358202799543,controlOn,1
13,15000348.0,0.00021-probability,0.25626358202799543,controlOn,1
14,15999507.25,0.00021-probability,0.2681540443824543,controlOn,1
15,16999911.25,0.00021-probability,0.20323111266435243,controlOn,1
16,17999346.25,0.00021-probability,0.21441840397057957,controlOn,1
17,19000399.5,0.00021-probability,0.22440468111445339,controlOn,1
18,19999696.0,0.00021-probability,0.235636995643245,controlOn,1
19,20999229.0,0.00021-probability,0.17919646418862556,controlOn,1
0,1938894.75,0.00021-cumulativeLoss,0.0,controlOn,1
1,2936890.5,0.00021-cumulativeLoss,0.0,controlOn,1
2,3999677.0,0.00021-cumulativeLoss,0.0,controlOn,1
3,4999379.25,0.00021-cumulativeLoss,0.0,controlOn,1
4,5999496.25,0.00021-cumulativeLoss,0.0,controlOn,1
5,6999092.5,0.00021-cumulativeLoss,0.0,controlOn,1
6,8000173.75,0.00021-cumulativeLoss,0.0,controlOn,1
7,8999772.25,0.00021-cumulativeLoss,0.0,controlOn,1
8,9999498.75,0.00021-cumulativeLoss,0.0,controlOn,1
9,11001710.0,0.00021-cumulativeLoss,0.0,controlOn,1
10,12000122.75,0.00021-cumulativeLoss,0.0,controlOn,1
11,13001343.0,0.00021-cumulativeLoss,0.0,controlOn,1
12,14000088.75,0.00021-cumulativeLoss,0.0,controlOn,1
13,15000348.0,0.00021-cumulativeLoss,0.0,controlOn,1
14,15999507.25,0.00021-cumulativeLoss,0.0,controlOn,1
15,16999911.25,0.00021-cumulativeLoss,1.6154082665342195,controlOn,1
16,17999346.25,0.00021-cumulativeLoss,1.6154082665342195,controlOn,1
17,19000399.5,0.00021-cumulativeLoss,1.6154082665342195,controlOn,1
18,19999696.0,0.00021-cumulativeLoss,1.6154082665342195,controlOn,1
19,20999229.0,0.00021-cumulativeLoss,3.4468102533994887,controlOn,1
0,3938936.25,sensor-Downstream,3495318245,controlOn,1
1,4940396.75,sensor-Downstream,3475759694,controlOn,1
2,5939749.0,sensor-Downstream,3682782266,controlOn,1
3,6943951.25,sensor-Downstream,3671092939,controlOn,1
4,7945302.75,sensor-Downstream,3591437924,controlOn,1
5,8946475.0,sensor-Downstream,3701686023,controlOn,1
6,9949947.0,sensor-Downstream,3586696447,controlOn,1
7,10947649.0,sensor-Downstream,3369446378,controlOn,1
8,11944728.25,sensor-Downstream,4389161324,controlOn,1
9,12947026.25,sensor-Downstream,4777254383,controlOn,1
10,13946910.25,sensor-Downstream,4761345187,controlOn,1
11,14945706.5,sensor-Downstream,4776942432,controlOn,1
12,15948194.5,sensor-Downstream,4681938691,controlOn,1
13,16947812.0,sensor-Downstream,4602470099,controlOn,1
14,17948341.25,sensor-Downstream,4839667742,controlOn,1
15,18947906.25,sensor-Downstream,4605060318,controlOn,1
16,19948413.75,sensor-Downstream,4391801043,controlOn,1
17,20945225.25,sensor-Downstream,4752206336,controlOn,1
18,21137024.5,sensor-Downstream,4542542598,controlOn,1
0,4999379.25,constraint-0,1.0056271298138801,controlOn,1
1,5999496.25,constraint-0,1.0000000000000269,controlOn,1
2,6999092.5,constraint-0,1.0561987197610894,controlOn,1
3,8000173.75,constraint-0,1.0332814233963636,controlOn,1
4,8999772.25,constraint-0,1.033281423396368,controlOn,1
5,9999498.75,constraint-0,1.0319172678109911,controlOn,1
6,11001710.0,constraint-0,0.9694129268535385,controlOn,1
7,12000122.75,constraint-0,0.9694129268536548,controlOn,1
8,13001343.0,constraint-0,1.2627919391484204,controlOn,1
9,14000088.75,constraint-0,1.369871799600883,controlOn,1
10,15999507.25,constraint-0,1.1673256260013039,controlOn,1
11,16999911.25,constraint-0,1.128374666918997,controlOn,1
12,17999346.25,constraint-0,1.1283746669190164,controlOn,1
13,19000399.5,constraint-0,1.129009703635932,controlOn,1
14,19999696.0,constraint-0,1.0767255261791775,controlOn,1
15,20999229.0,constraint-0,1.0767255261791957,controlOn,1
0,4999379.25,objective-0,0.43464077999999834,controlOn,1
1,5999496.25,objective-0,0.4343639260000021,controlOn,1
2,6999092.5,objective-0,0.433667516000002,controlOn,1
3,8000173.75,objective-0,0.4336675160000016,controlOn,1
4,8999772.25,objective-0,0.43399063400000165,controlOn,1
5,9999498.75,objective-0,0.43399063400000193,controlOn,1
6,11001710.0,objective-0,0.434625034000002,controlOn,1
7,12000122.75,objective-0,0.4344425380000045,controlOn,1
8,13001343.0,objective-0,0.43404336999999965,controlOn,1
9,14000088.75,objective-0,0.43284806000000087,controlOn,1
10,15999507.25,objective-0,0.43284806000000076,controlOn,1
11,16999911.25,objective-0,0.4331782600000007,controlOn,1
12,17999346.25,objective-0,0.4333022820000006,controlOn,1
13,19000399.5,objective-0,0.43330228200000087,controlOn,1
14,19999696.0,objective-0,0.4323271859999994,controlOn,1
15,20999229.0,objective-0,0.4315460620000017,controlOn,1
0,4999379.25,loss,0.43464077999999834,controlOn,1
1,5999496.25,loss,0.4343639260000021,controlOn,1
2,6999092.5,loss,0.433667516000002,controlOn,1
3,8000173.75,loss,0.4336675160000016,controlOn,1
4,8999772.25,loss,0.43399063400000165,controlOn,1
5,9999498.75,loss,0.43399063400000193,controlOn,1
6,11001710.0,loss,0.434625034000002,controlOn,1
7,12000122.75,loss,0.4344425380000045,controlOn,1
8,13001343.0,loss,0.43404336999999965,controlOn,1
9,14000088.75,loss,0.43284806000000087,controlOn,1
10,15999507.25,loss,0.43284806000000076,controlOn,1
11,16999911.25,loss,0.4331782600000007,controlOn,1
12,17999346.25,loss,0.4333022820000006,controlOn,1
13,19000399.5,loss,0.43330228200000087,controlOn,1
14,19999696.0,loss,0.4323271859999994,controlOn,1
15,20999229.0,loss,0.4315460620000017,controlOn,1
