msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1613147053.6490207,d910dd28-8130-4177-957d-46c60acf7d44,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.6630619,326e072d-c9d2-4f5b-986f-4ae7e8806ccb,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.676906,b9df5398-f738-4480-ba90-63c987c22aa7,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.6908712,b15ba4fe-e33f-42f2-be13-d0bb48c2b251,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.70458,b472c96d-cbab-4de1-923b-ad347da3ee42,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.7183511,eb015eaa-4d5f-468f-b126-05affc88fd58,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.732141,ab078b43-fe3e-4c78-bee3-efb4c79f8583,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.7460036,119ffa88-ccd6-47a8-b180-39e604583a97,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.759983,34596d7f-e620-4127-a7a5-78e01e9d012f,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.7736468,0dbd7552-c5da-4907-89cd-00ef1fe882ba,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.7875881,d0276be0-d217-46b4-b10e-73b69f024edc,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.8014288,3d3a1fa0-9891-445c-80d3-24445a563f86,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.8152492,f3998caa-9cd6-4a03-bd8d-7cccaee1b1a6,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.8292391,5cb56111-e2e5-4ea0-a2bd-54f1e1a8ab1b,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.842969,58d7ab9f-bedb-4438-8789-45331940feac,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.8569677,e6600122-8c17-45bd-a817-bbd062e42c39,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.8707843,e3f08b17-1725-4a98-8ad3-ed41521f549d,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.8846047,1df2cd86-30f5-4a2e-b802-374cec9f5273,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.8985527,46cd8155-022d-4fc6-8112-5cd2d18cbb1a,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.9124053,17f9904a-0991-4305-9c6d-58c8db9fef4d,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.9263597,a1c6582e-de27-44bd-960a-6c3dd8c708ac,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.9401455,1921ecee-c101-48d8-9fb3-0210dcc732a7,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.9621918,d132c8f7-6303-444f-8353-dba2add0d44e,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.978144,706426a9-447d-4760-93b1-63a91ae43453,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
1613147053.9920707,db08e1fb-8991-4326-a13f-f9665356c387,pubProgress,bddb1c39-6d4e-11eb-8001-246e96912b50,STREAM,0,33852,0,1
