msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1613135074.3347402,385c5f3d-5f4f-4ae1-a88e-1d0cdbe39495,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.3744183,9be81131-55f2-4c21-b8bc-41761141eae3,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.41406,2d09cc74-765b-44ea-b4a6-2f47f3773d6f,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.4537272,86003676-99e2-4ada-9ee7-9c78cf3b9f18,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.4933367,20ada123-aded-4941-a2f4-fcdc6f7e0cd4,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.5329428,d48ec21e-25b9-4e1c-b9ab-ac2e148fd4d6,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.5725875,3230e4d2-7ae4-4800-83d3-8c4f22e6ab2a,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.612207,9f940cf5-d6df-4c31-902e-71d93eb930b4,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.6518104,75e91f74-f0fc-4fc7-a4c6-98f597396672,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.6918237,e81db8c4-7582-4649-8ef8-f690a5b8d9a5,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.7352962,51e3c65c-6501-4b58-a55d-bc6c7e15f298,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.7781677,cad60c84-95f0-4776-8bcd-e46c2e870a1f,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.8249,60f8cd58-d829-4891-bff6-7c48bd175f34,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
1613135074.8746126,aa8701a4-94f7-4733-a9bc-a1090f3ce39b,pubProgress,d994aa58-6d32-11eb-8001-98039bb0bff6,STREAM,0,16539,0,1
